UTC0;Input0;134_0;76_0;125_0 (Info_to_ignore: TickSize: 0.01 PointValue: 1000)
1/8/2019 3:35:00 PM;49.96;0.278985507246377;56.9770490171186;1.09267503035208
1/8/2019 4:13:00 PM;49.91;0.251449275362319;55.7420186979148;0.991501416430585
1/8/2019 4:52:00 PM;50.22;0.223188405797101;61.337573430473;1.61877782274382
1/8/2019 5:27:00 PM;50.46;0.197826086956522;65.0243865086503;2.10441116956697
1/8/2019 6:23:00 PM;50.13;0.157246376811594;56.97871911747;1.43666531768515
1/8/2019 7:23:00 PM;50.37;0.113768115942029;60.7795645428616;1.92229866450829
1/8/2019 8:23:00 PM;50.36;0.0702898550724638;60.5395654433772;1.90206394172399
1/8/2019 9:23:00 PM;50.41;0.0268115942028986;61.3611104351067;2.00323755564548
1/8/2019 10:00:00 PM;50.48;0;62.5370478419842;2.14488061513556
1/9/2019 12:00:00 AM;50.68;0.956521739130435;65.7448128961242;0.376312141018019
1/9/2019 1:00:00 AM;51.08;0.91304347826087;71.0785882642764;1.16854822737175
1/9/2019 2:00:00 AM;51.12;0.869565217391304;71.5555576283428;1.24777183600712
1/9/2019 3:00:00 AM;51.17;0.826086956521739;72.1733278419047;1.34680134680135
1/9/2019 4:00:00 AM;51.19;0.782608695652174;72.4312515510526;1.38641315111903
1/9/2019 5:00:00 AM;51.22;0.739130434782609;72.8379462770948;1.44583085759556
1/9/2019 6:00:00 AM;51.27;0.695652173913043;73.5385910519003;1.54486036838978
1/9/2019 7:00:00 AM;51.01;0.652173913043478;64.2566017307443;1.02990691225985
